time_rel,desired_ee_0,desired_ee_1,desired_ee_2,desired_ee_3,desired_ee_4,desired_ee_5,actual_ee_0,actual_ee_1,actual_ee_2,actual_ee_3,actual_ee_4,actual_ee_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_q_6,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_qd_6,stiffness_0,stiffness_1,stiffness_2,stiffness_3,stiffness_4,stiffness_5,damping_0,damping_1,damping_2,damping_3,damping_4,damping_5
25.05771495099907,0.6628114590390592,-0.059967159191119224,0.18578910889520045,-2.8187848423760355,1.0928385399755498,0.12601765344750107,0.6639187335968018,-0.06170298159122467,0.2059033364057541,-2.815804188525343,1.096300904315663,0.09584132187299975,-0.2626039385795593,0.657457172870636,0.18582721054553986,-1.728303074836731,0.02447579614818096,2.3460617065429688,0.6120473742485046,0.00032303156331181526,-0.0022110093850642443,-0.0029126894660294056,0.0004160233947914094,-0.00021851436758879572,0.00022821144375484437,0.00038171233609318733,328.7212354270519,304.008079397887,392.2598978803851,30.0,30.0,30.0,25.636768970131666,24.654260035860283,28.005050808424727,7.744796963123049,7.744796963123049,7.744796963123049
25.07114416999866,0.66281105486606,-0.05996733972737466,0.18578820305135854,-2.8187853174155255,1.0928405962328014,0.12602115883353682,0.6639185547828674,-0.06172264739871025,0.20592240989208221,-2.8158129466667288,1.0963382146679321,0.09579706211864651,-0.26260656118392944,0.6574140191078186,0.1858012080192566,-1.728306770324707,0.02446563169360161,2.3460581302642822,0.6120481491088867,0.0004445225349627435,-9.455619874643162e-05,-0.0018850666237995028,0.0007570004090666771,-0.00036588069633580744,0.00016277252871077508,0.00045811079326085746,328.3543186907135,303.31917644977455,389.0750339151039,30.0,30.0,30.0,25.622457168916053,24.626310079201335,27.891128813831166,7.744796963123049,7.744796963123049,7.744796963123049
25.091110725999897,0.6628116141485284,-0.05996416836943012,0.18578951772727173,-2.8187877373669803,1.092835904037921,0.12601857251819085,0.6639195680618286,-0.06173305958509445,0.20593726634979248,-2.815814889329938,1.0963530527203786,0.09576426090683277,-0.26260796189308167,0.6573928594589233,0.18579140305519104,-1.728310465812683,0.024467531591653824,2.3460540771484375,0.6120463609695435,0.0003987613890785724,-0.005124839022755623,-0.00179030850995332,-0.00010421513434266672,0.00023145136947277933,9.096773283090442e-05,1.4905878742865752e-05,328.3543186907135,303.31917644977455,389.0750339151039,30.0,30.0,30.0,25.622457168916053,24.626310079201335,27.891128813831166,7.744796963123049,7.744796963123049,7.744796963123049
25.10276531999989,0.6628108796710598,-0.05996042714122487,0.18578875044575274,-2.818787119271918,1.092828446600143,0.1260248193211739,0.6639224290847778,-0.06175640597939491,0.20596176385879517,-2.815826537719957,1.096395420424136,0.09570036686648958,-0.2626068592071533,0.6573588252067566,0.18575094640254974,-1.728310227394104,0.024461671710014343,2.346048355102539,0.6120467185974121,0.0010544696124270558,0.00031688602757640183,-0.004091297741979361,-4.931383591610938e-05,7.19105491953087e-06,-0.0001400718028889969,-0.0006147153908386827,329.60203176228,304.3860313010921,389.45749393344624,30.0,30.0,30.0,25.671092378342134,24.66958073091795,27.90483390992601,7.744796963123049,7.744796963123049,7.744796963123049
25.12096568599918,0.6628107837617255,-0.05995263020876087,0.18578728487252005,-2.818792397676992,1.0928103190680514,0.12603070535411348,0.6639216542243958,-0.06176749989390373,0.20596812665462494,-2.81583087449773,1.0964174498803791,0.09568249994245664,-0.26260796189308167,0.6573357582092285,0.18572767078876495,-1.7283052206039429,0.024456623941659927,2.346045732498169,0.6120460033416748,0.0009869839996099472,-0.0011090419720858335,-0.0048169419169425964,0.0005998554406687617,-0.00017207076598424464,0.00014212081441655755,-0.0011574995005503297,329.60203176228,304.3860313010921,389.45749393344624,30.0,30.0,30.0,25.671092378342134,24.66958073091795,27.90483390992601,7.744796963123049,7.744796963123049,7.744796963123049
25.13217559399891,0.6628103943868475,-0.05995657371235102,0.18578780308396728,-2.8187923839878097,1.092815769424351,0.1260284321841958,0.6639224886894226,-0.061787836253643036,0.205979123711586,-2.815833304942705,1.096455547718419,0.095645242941458,-0.26261574029922485,0.6573166251182556,0.18570689857006073,-1.7283082008361816,0.02445315010845661,2.346045732498169,0.6120467185974121,-0.0004188072925899178,-0.0017023686086758971,0.0005333123845048249,-0.0005228951340541244,8.978785626823083e-05,-0.00018334705964662135,-0.0002028501039603725,329.60203176228,304.3860313010921,389.45749393344624,30.0,30.0,30.0,25.671092378342134,24.66958073091795,27.90483390992601,7.744796963123049,7.744796963123049,7.744796963123049
25.14736468099909,0.6628111561381388,-0.05996527511528146,0.18578866676275665,-2.8187877692251173,1.0928371704426745,0.12602169579736697,0.6639223694801331,-0.061811674386262894,0.20599202811717987,-2.815837083440507,1.0965084742566258,0.09560890668733275,-0.2626102864742279,0.657295823097229,0.18566587567329407,-1.7283084392547607,0.024452438578009605,2.3460440635681152,0.6120438575744629,0.0011514953803271055,-0.0017954244976863265,-0.0017906409921124578,-0.0005824664840474725,-0.00039234236464835703,-0.00029711416573263705,-0.0008338436600752175,330.482828097508,304.7639832042972,386.6550899865074,30.0,30.0,30.0,25.705369955844734,24.68489191717758,27.80425579472795,7.744796963123049,7.744796963123049,7.744796963123049
25.165761826998278,0.6628106033577836,-0.059975418397587806,0.18578961638485778,-2.818780959412455,1.0928591280372333,0.12601501500628182,0.663921594619751,-0.06182188168168068,0.20599675178527832,-2.8158484585096346,1.0965236455679963,0.09558882523274982,-0.2626088261604309,0.6572821736335754,0.18563824892044067,-1.7283084392547607,0.024447692558169365,2.346043109893799,0.6120445728302002,-0.00017329193360637873,0.00023442260862793773,-0.0033180187456309795,-0.0003691940219141543,-9.90639382507652e-05,-0.000258396816207096,-0.00031964806839823723,330.482828097508,304.7639832042972,386.6550899865074,30.0,30.0,30.0,25.705369955844734,24.68489191717758,27.80425579472795,7.744796963123049,7.744796963123049,7.744796963123049
25.179353961999368,0.6628109958829671,-0.05997769301865798,0.1857893688771556,-2.8187827136481203,1.0928627652237208,0.12601224521775503,0.6639209389686584,-0.06184712052345276,0.20600944757461548,-2.8158522207342562,1.0965750019411946,0.09555260466120392,-0.2626104950904846,0.657258927822113,0.18561027944087982,-1.7283124923706055,0.024442361667752266,2.3460402488708496,0.6120423078536987,0.0001093101454898715,-0.001356273889541626,-0.0006991005502641201,-0.0005833473987877369,-0.00020304032659623772,0.00029267481295391917,-0.0019464659271761775,330.482828097508,304.7639832042972,386.6550899865074,30.0,30.0,30.0,25.705369955844734,24.68489191717758,27.80425579472795,7.744796963123049,7.744796963123049,7.744796963123049
25.199383865998243,0.6628088426499686,-0.059969918337369005,0.18578469360796382,-2.818783666074484,1.0928503927044564,0.12603242356910715,0.6639230251312256,-0.06186428293585777,0.2060225009918213,-2.8158604389938766,1.0966044917798283,0.09551491755842047,-0.26261454820632935,0.657243549823761,0.18557682633399963,-1.728309154510498,0.024442240595817566,2.3460378646850586,0.6120481491088867,-0.00031931124976836145,-0.003578311065211892,-0.002497757552191615,0.0009415052481926978,-0.000179161288542673,-0.0003444159810896963,0.0004266584001015872,330.482828097508,304.7639832042972,386.6550899865074,30.0,30.0,30.0,25.705369955844734,24.68489191717758,27.80425579472795,7.744796963123049,7.744796963123049,7.744796963123049
